Incident_Number,Area_Occ,Rpt_Dist,Dispatch_Date,Dispatch_Time,Call_Type_Code,Call_Type_Text
PD22012000003081,Southeast,1846,01/20/2022 12:00:00 AM,16:42:58,006,CODE 6
PD22012000002931,Van Nuys,0981,01/20/2022 12:00:00 AM,16:42:56,415W,WOMAN
PD22012000002925,West LA,0802,01/20/2022 12:00:00 AM,16:42:45,620B,BUSN
PD22012000002799,Southeast,1822,01/20/2022 12:00:00 AM,16:42:41,906B1,CODE 30 RINGER
PD22012000003079,Outside,,01/20/2022 12:00:00 AM,16:42:24,006,CODE 6
PD22012000003070,Central,0148,01/20/2022 12:00:00 AM,16:42:20,245D,DOM VIOL
PD22012000003078,Outside,,01/20/2022 12:00:00 AM,16:42:09,902,TRAFFIC STOP
PD22012000003053,77th Street,1273,01/20/2022 12:00:00 AM,16:42:07,904A,AMB
PD22012000003050,Topanga,2149,01/20/2022 12:00:00 AM,16:41:28,242SL,SUSP J/L
PD22012000003074,Outside,,01/20/2022 12:00:00 AM,16:41:21,902,TRAFFIC STOP
PD22012000003073,Outside,,01/20/2022 12:00:00 AM,16:40:54,006,CODE 6
PD22012000003063,Devonshire,1754,01/20/2022 12:00:00 AM,16:40:51,594SN,SUSP NOW
PD22012000003035,Harbor,0504,01/20/2022 12:00:00 AM,16:40:45,415G,GRP
PD22012000003068,Southeast,1826,01/20/2022 12:00:00 AM,16:40:42,211J,J/O
PD22012000003071,West Valley,1015,01/20/2022 12:00:00 AM,16:40:34,006,CODE 6
PD22012000003062,Pacific,1413,01/20/2022 12:00:00 AM,16:39:39,904AP,AMB PEDESTRIAN INVOL
PD22012000003069,Outside,,01/20/2022 12:00:00 AM,16:39:20,902,TRAFFIC STOP
PD22012000003067,Northeast,1151,01/20/2022 12:00:00 AM,16:39:04,006,CODE 6
PD22012000003066,Outside,,01/20/2022 12:00:00 AM,16:39:03,006,CODE 6
PD22012000003065,Outside,,01/20/2022 12:00:00 AM,16:38:58,902,TRAFFIC STOP
PD22012000003028,Central,0148,01/20/2022 12:00:00 AM,16:38:55,245DS,DOM VIOL SUSP
PD22012000003044,Foothill,1601,01/20/2022 12:00:00 AM,16:38:22,5111,RECKLESS DRIVER CAR
PD22012000003060,Southeast,1829,01/20/2022 12:00:00 AM,16:38:05,006,CODE 6
PD22012000003059,Outside,,01/20/2022 12:00:00 AM,16:37:57,902,TRAFFIC STOP
PD22012000002772,West LA,0893,01/20/2022 12:00:00 AM,16:37:55,415W,WOMAN
PD22012000003058,Central,0119,01/20/2022 12:00:00 AM,16:37:44,006,CODE 6
PD22012000002979,Southeast,1822,01/20/2022 12:00:00 AM,16:37:30,211J,J/O
PD22012000003057,Outside,,01/20/2022 12:00:00 AM,16:37:09,006,CODE 6
PD22012000003056,Outside,,01/20/2022 12:00:00 AM,16:36:53,006,CODE 6
PD22012000003055,Outside,,01/20/2022 12:00:00 AM,16:36:45,006,CODE 6
PD22012000002948,Pacific,1444,01/20/2022 12:00:00 AM,16:36:36,415M,MAN
PD22012000003052,Outside,,01/20/2022 12:00:00 AM,16:36:35,006,CODE 6
PD22012000003048,Southwest,0397,01/20/2022 12:00:00 AM,16:36:22,907A2,AMB O/D
PD22012000003051,Outside,,01/20/2022 12:00:00 AM,16:36:07,006,CODE 6
PD22012000002951,77th Street,1259,01/20/2022 12:00:00 AM,16:35:33,927AD,AMB D/B
PD22012000002907,Olympic,2045,01/20/2022 12:00:00 AM,16:35:04,9212,TRESPASS SUSP
PD22012000003045,Outside,,01/20/2022 12:00:00 AM,16:34:35,006,CODE 6
PD22012000003024,Hollywood,0646,01/20/2022 12:00:00 AM,16:34:34,929AM,AMB MAN
PD22012000002998,Olympic,2034,01/20/2022 12:00:00 AM,16:34:33,620B,BUSN
PD22012000003042,Outside,,01/20/2022 12:00:00 AM,16:34:11,006,CODE 6
PD22012000003021,Harbor,0566,01/20/2022 12:00:00 AM,16:33:45,245D,DOM VIOL
PD22012000003040,Outside,,01/20/2022 12:00:00 AM,16:33:04,006,CODE 6
PD22012000003038,Outside,,01/20/2022 12:00:00 AM,16:32:53,006,CODE 6
PD22012000003037,Outside,,01/20/2022 12:00:00 AM,16:32:50,006,CODE 6
PD22012000003029,Central,0141,01/20/2022 12:00:00 AM,16:32:40,900,UNKNOWN TROUBLE
PD22012000002988,Southeast,1822,01/20/2022 12:00:00 AM,16:32:31,415F,FIGHT
PD22012000003036,Outside,,01/20/2022 12:00:00 AM,16:32:11,006,CODE 6
PD22012000003031,Southeast,1805,01/20/2022 12:00:00 AM,16:32:05,5101,CAR
PD22012000003034,Outside,,01/20/2022 12:00:00 AM,16:31:54,006,CODE 6
PD22012000003033,Outside,,01/20/2022 12:00:00 AM,16:31:26,006,CODE 6
PD22012000002804,Foothill,1684,01/20/2022 12:00:00 AM,16:31:24,907P3,POSS ATT SUICIDE
PD22012000003008,Foothill,1684,01/20/2022 12:00:00 AM,16:31:23,9049,REFUSING ID
PD22012000003007,West Valley,1083,01/20/2022 12:00:00 AM,16:30:45,242SN,SUSP NOW
PD22012000002967,West LA,0884,01/20/2022 12:00:00 AM,16:30:20,918F,FEM
PD22012000002968,Mission,1905,01/20/2022 12:00:00 AM,16:30:16,242PS,POSS SUSP
PD22012000003026,Outside,,01/20/2022 12:00:00 AM,16:29:49,006,CODE 6
PD22012000002993,Hollywood,0632,01/20/2022 12:00:00 AM,16:29:41,907A3,AMB ATT SUICIDE
PD22012000003016,Hollenbeck,0407,01/20/2022 12:00:00 AM,16:29:19,484SN,SUSP NOW
PD22012000003010,Central,0111,01/20/2022 12:00:00 AM,16:29:17,594SN,SUSP NOW
PD22012000003023,Outside,,01/20/2022 12:00:00 AM,16:29:02,006,CODE 6
PD22012000003022,Outside,,01/20/2022 12:00:00 AM,16:29:01,006,CODE 6
PD22012000002960,West Valley,1034,01/20/2022 12:00:00 AM,16:28:48,906B1,CODE 30 RINGER
PD22012000003003,Central,0156,01/20/2022 12:00:00 AM,16:28:41,907A2,AMB O/D
PD22012000003020,Outside,,01/20/2022 12:00:00 AM,16:28:41,006,CODE 6
PD22012000002745,West Valley,1027,01/20/2022 12:00:00 AM,16:28:38,9212,TRESPASS SUSP
PD22012000003009,Hollenbeck,0491,01/20/2022 12:00:00 AM,16:28:31,415G,GRP
PD22012000003018,Outside,,01/20/2022 12:00:00 AM,16:28:15,902,TRAFFIC STOP
PD22012000003017,Outside,,01/20/2022 12:00:00 AM,16:28:08,006,CODE 6
PD22012000003015,Outside,,01/20/2022 12:00:00 AM,16:27:38,006,CODE 6
PD22012000003014,Outside,,01/20/2022 12:00:00 AM,16:27:35,006,CODE 6
PD22012000002997,Newton,1373,01/20/2022 12:00:00 AM,16:27:27,620L,LANDLORD/TENANT
PD22012000003013,Outside,,01/20/2022 12:00:00 AM,16:27:18,006,CODE 6
PD22012000003012,Outside,,01/20/2022 12:00:00 AM,16:27:17,006,CODE 6
PD22012000003005,Pacific,1454,01/20/2022 12:00:00 AM,16:27:08,314W,WMN
PD22012000003011,Outside,,01/20/2022 12:00:00 AM,16:27:04,006,CODE 6
PD22012000003006,Southeast,1829,01/20/2022 12:00:00 AM,16:26:32,006,CODE 6
PD22012000003001,Hollenbeck,0415,01/20/2022 12:00:00 AM,16:26:02,242SN,SUSP NOW
PD22012000003004,Outside,,01/20/2022 12:00:00 AM,16:25:48,006,CODE 6
PD22012000002936,Central,0192,01/20/2022 12:00:00 AM,16:25:31,242I,BATTERY INVEST
PD22012000002991,Van Nuys,0981,01/20/2022 12:00:00 AM,16:25:24,415W,WOMAN
PD22012000002814,Topanga,2111,01/20/2022 12:00:00 AM,16:24:55,459I,INVEST
PD22012000003002,Outside,,01/20/2022 12:00:00 AM,16:24:51,902,TRAFFIC STOP
PD22012000003000,Wilshire,0775,01/20/2022 12:00:00 AM,16:24:50,006,CODE 6
PD22012000002999,Outside,,01/20/2022 12:00:00 AM,16:24:45,006,CODE 6
PD22012000002989,Hollywood,0657,01/20/2022 12:00:00 AM,16:24:05,484SN,SUSP NOW
PD22012000002881,Pacific,1401,01/20/2022 12:00:00 AM,16:23:44,242PS,POSS SUSP
PD22012000002996,Outside,,01/20/2022 12:00:00 AM,16:23:34,006,CODE 6
PD22012000002917,West LA,0808,01/20/2022 12:00:00 AM,16:23:32,620D,DOM VIOL
PD22012000002939,Southeast,1849,01/20/2022 12:00:00 AM,16:23:31,422,CRIMINAL THREATS
PD22012000002995,Outside,,01/20/2022 12:00:00 AM,16:23:28,006,CODE 6
PD22012000002994,Outside,,01/20/2022 12:00:00 AM,16:23:26,006,CODE 6
PD22012000002992,Outside,,01/20/2022 12:00:00 AM,16:23:20,006,CODE 6
PD22012000002987,Newton,1331,01/20/2022 12:00:00 AM,16:23:04,9212N,TRESPASS SUSP NOW
PD22012000002990,Outside,,01/20/2022 12:00:00 AM,16:22:48,006,CODE 6
PD22012000002986,Outside,,01/20/2022 12:00:00 AM,16:22:14,006,CODE 6
PD22012000002969,Southwest,0398,01/20/2022 12:00:00 AM,16:22:13,2884I,ABUSE INVEST
PD22012000002985,Outside,,01/20/2022 12:00:00 AM,16:22:04,006,CODE 6
PD22012000002984,Outside,,01/20/2022 12:00:00 AM,16:21:54,006,CODE 6
PD22012000002982,Outside,,01/20/2022 12:00:00 AM,16:21:36,006,CODE 6
PD22012000002981,Southeast,1849,01/20/2022 12:00:00 AM,16:21:31,006,CODE 6
PD22012000002980,Outside,,01/20/2022 12:00:00 AM,16:21:27,006,CODE 6
PD22012000002978,Outside,,01/20/2022 12:00:00 AM,16:20:55,006,CODE 6
PD22012000002976,Southeast,1846,01/20/2022 12:00:00 AM,16:20:50,006,CODE 6
PD22012000002836,Wilshire,0711,01/20/2022 12:00:00 AM,16:20:30,484S,SUSP
PD22012000002938,Van Nuys,0969,01/20/2022 12:00:00 AM,16:20:05,415M,MAN
PD22012000002970,Hollywood,0643,01/20/2022 12:00:00 AM,16:20:04,422S,CRIMINAL THREATS SUS
PD22012000002830,Central,0166,01/20/2022 12:00:00 AM,16:19:59,927AD,AMB D/B
PD22012000002827,Pacific,1405,01/20/2022 12:00:00 AM,16:19:58,459TSL,ATT SUSP J/L
PD22012000002973,Outside,,01/20/2022 12:00:00 AM,16:19:47,006,CODE 6
PD22012000002972,Outside,,01/20/2022 12:00:00 AM,16:19:42,006,CODE 6
PD22012000002971,Outside,,01/20/2022 12:00:00 AM,16:19:41,006,CODE 6
PD22012000002958,Rampart,0271,01/20/2022 12:00:00 AM,16:18:41,242J,J/O
PD22012000002966,Outside,,01/20/2022 12:00:00 AM,16:17:45,006,CODE 6
PD22012000002933,Newton,1321,01/20/2022 12:00:00 AM,16:17:32,415M6,MAN W/KNIVES
PD22012000002964,Southwest,0359,01/20/2022 12:00:00 AM,16:17:24,006,CODE 6
PD22012000002963,Outside,,01/20/2022 12:00:00 AM,16:17:23,006,CODE 6
PD22012000002940,Van Nuys,0906,01/20/2022 12:00:00 AM,16:17:12,904A,AMB
PD22012000002937,Central,0182,01/20/2022 12:00:00 AM,16:16:54,470PSN,POSS SUSP NOW
PD22012000002959,Van Nuys,0989,01/20/2022 12:00:00 AM,16:16:30,006,CODE 6
PD22012000002956,Outside,,01/20/2022 12:00:00 AM,16:16:20,006,CODE 6
PD22012000002924,Central,0166,01/20/2022 12:00:00 AM,16:16:02,907P3,POSS ATT SUICIDE
PD22012000002952,Outside,,01/20/2022 12:00:00 AM,16:15:44,006,CODE 6
PD22012000002900,Newton,1344,01/20/2022 12:00:00 AM,16:15:23,918J,JUV
PD22012000002950,Outside,,01/20/2022 12:00:00 AM,16:15:23,902,TRAFFIC STOP
PD22012000002949,Outside,,01/20/2022 12:00:00 AM,16:15:19,006,CODE 6
PD22012000002943,77th Street,1241,01/20/2022 12:00:00 AM,16:15:05,9212,TRESPASS SUSP
PD22012000002912,West LA,0884,01/20/2022 12:00:00 AM,16:15:04,245S,SUSP
PD22012000002947,Outside,,01/20/2022 12:00:00 AM,16:14:41,006,CODE 6
PD22012000002944,Wilshire,0722,01/20/2022 12:00:00 AM,16:14:22,211S,SUSP
PD22012000002946,Outside,,01/20/2022 12:00:00 AM,16:13:31,006,CODE 6
PD22012000002945,Wilshire,0776,01/20/2022 12:00:00 AM,16:13:30,006,CODE 6
PD22012000002872,Newton,1371,01/20/2022 12:00:00 AM,16:13:15,211J,J/O
PD22012000002942,Outside,,01/20/2022 12:00:00 AM,16:12:53,006,CODE 6
PD22012000002891,Pacific,1473,01/20/2022 12:00:00 AM,16:12:47,921C,COMPLAINT
PD22012000002941,Outside,,01/20/2022 12:00:00 AM,16:12:36,006,CODE 6
PD22012000002935,Southeast,1844,01/20/2022 12:00:00 AM,16:11:26,006,CODE 6
PD22012000002934,Harbor,0514,01/20/2022 12:00:00 AM,16:11:26,006,CODE 6
PD22012000002930,Outside,,01/20/2022 12:00:00 AM,16:10:53,006,CODE 6
PD22012000002929,Outside,,01/20/2022 12:00:00 AM,16:10:52,006,CODE 6
PD22012000002926,Outside,,01/20/2022 12:00:00 AM,16:10:26,006,CODE 6
PD22012000002923,Outside,,01/20/2022 12:00:00 AM,16:08:47,006,CODE 6
PD22012000002918,77th Street,1273,01/20/2022 12:00:00 AM,16:08:39,459TI,ATT INVEST
PD22012000002922,Outside,,01/20/2022 12:00:00 AM,16:08:38,006,CODE 6
PD22012000002920,Devonshire,1729,01/20/2022 12:00:00 AM,16:08:31,459I,INVEST
PD22012000002921,Outside,,01/20/2022 12:00:00 AM,16:08:25,902,TRAFFIC STOP
PD22012000002905,Pacific,1424,01/20/2022 12:00:00 AM,16:08:19,484S,SUSP
PD22012000002919,Outside,,01/20/2022 12:00:00 AM,16:07:55,006,CODE 6
PD22012000002916,Outside,,01/20/2022 12:00:00 AM,16:07:43,006,CODE 6
PD22012000002915,Outside,,01/20/2022 12:00:00 AM,16:07:28,006,CODE 6
PD22012000002914,Outside,,01/20/2022 12:00:00 AM,16:06:46,006,CODE 6
PD22012000002913,Outside,,01/20/2022 12:00:00 AM,16:06:43,006,CODE 6
PD22012000002911,Outside,,01/20/2022 12:00:00 AM,16:06:39,006,CODE 6
PD22012000002908,Hollenbeck,0448,01/20/2022 12:00:00 AM,16:06:37,907A3,AMB ATT SUICIDE
PD22012000002883,West Valley,1034,01/20/2022 12:00:00 AM,16:06:33,314W,WMN
PD22012000002877,West Valley,1044,01/20/2022 12:00:00 AM,16:06:32,927AI,AMB INVEST
PD22012000002910,Outside,,01/20/2022 12:00:00 AM,16:06:29,006,CODE 6
PD22012000002909,Rampart,0246,01/20/2022 12:00:00 AM,16:05:44,006,CODE 6
PD22012000002902,Hollenbeck,0439,01/20/2022 12:00:00 AM,16:04:56,918M,MALE
PD22012000002906,Southeast,1849,01/20/2022 12:00:00 AM,16:04:44,006,CODE 6
PD22012000002834,Pacific,1454,01/20/2022 12:00:00 AM,16:04:25,620NR,NEIGHBOR R/O
PD22012000002904,Outside,,01/20/2022 12:00:00 AM,16:03:53,006,CODE 6
PD22012000002787,Van Nuys,0963,01/20/2022 12:00:00 AM,16:03:45,459SN,SUSP NOW
PD22012000002901,Outside,,01/20/2022 12:00:00 AM,16:03:06,006,CODE 6
PD22012000002898,Hollenbeck,0437,01/20/2022 12:00:00 AM,16:02:50,594SN,SUSP NOW
PD22012000002899,Outside,,01/20/2022 12:00:00 AM,16:02:21,006,CODE 6
PD22012000002897,Outside,,01/20/2022 12:00:00 AM,16:01:26,006,CODE 6
PD22012000002896,Outside,,01/20/2022 12:00:00 AM,16:01:24,006,CODE 6
PD22012000002893,Outside,,01/20/2022 12:00:00 AM,16:01:02,006,CODE 6
PD22012000002858,Newton,1391,01/20/2022 12:00:00 AM,16:00:58,594SN,SUSP NOW
PD22012000002890,Wilshire,0711,01/20/2022 12:00:00 AM,16:00:13,006,CODE 6
PD22012000002867,West Valley,1001,01/20/2022 12:00:00 AM,15:59:52,904A,AMB
PD22012000002888,Outside,,01/20/2022 12:00:00 AM,15:59:50,006,CODE 6
PD22012000002864,Southeast,1844,01/20/2022 12:00:00 AM,15:59:45,906B1,CODE 30 RINGER
PD22012000002885,Outside,,01/20/2022 12:00:00 AM,15:59:16,006,CODE 6
PD22012000002884,Outside,,01/20/2022 12:00:00 AM,15:59:10,006,CODE 6
PD22012000002882,Outside,,01/20/2022 12:00:00 AM,15:58:38,006,CODE 6
PD22012000002870,Newton,1325,01/20/2022 12:00:00 AM,15:58:22,620DR,DOM VIOL R/O
PD22012000002874,Northeast,1132,01/20/2022 12:00:00 AM,15:58:12,904A,AMB
PD22012000002880,Outside,,01/20/2022 12:00:00 AM,15:58:12,006,CODE 6
PD22012000002875,Southeast,1851,01/20/2022 12:00:00 AM,15:57:57,2884I,ABUSE INVEST
PD22012000002879,Outside,,01/20/2022 12:00:00 AM,15:57:50,006,CODE 6
PD22012000002878,Outside,,01/20/2022 12:00:00 AM,15:57:42,006,CODE 6
PD22012000002876,Outside,,01/20/2022 12:00:00 AM,15:56:59,006,CODE 6
PD22012000002863,77th Street,1232,01/20/2022 12:00:00 AM,15:56:57,900,UNKNOWN TROUBLE
PD22012000002873,Outside,,01/20/2022 12:00:00 AM,15:56:46,006,CODE 6
PD22012000002869,Outside,,01/20/2022 12:00:00 AM,15:56:22,006,CODE 6
PD22012000002856,Newton,1323,01/20/2022 12:00:00 AM,15:55:47,459TSL,ATT SUSP J/L
PD22012000002862,Outside,,01/20/2022 12:00:00 AM,15:55:12,006,CODE 6
PD22012000002807,West Valley,1023,01/20/2022 12:00:00 AM,15:54:57,2883,ALONE
PD22012000002861,Outside,,01/20/2022 12:00:00 AM,15:54:54,006,CODE 6
PD22012000002859,Outside,,01/20/2022 12:00:00 AM,15:54:18,006,CODE 6
PD22012000002849,Topanga,2125,01/20/2022 12:00:00 AM,15:53:53,620DR,DOM VIOL R/O
PD22012000002857,Northeast,1119,01/20/2022 12:00:00 AM,15:53:27,006,CODE 6
PD22012000002762,Harbor,0585,01/20/2022 12:00:00 AM,15:53:20,9212,TRESPASS SUSP
PD22012000002845,77th Street,1215,01/20/2022 12:00:00 AM,15:53:17,447PS,POSS SUSP
PD22012000002855,Outside,,01/20/2022 12:00:00 AM,15:53:12,006,CODE 6
PD22012000002854,Outside,,01/20/2022 12:00:00 AM,15:53:11,006,CODE 6
PD22012000002853,Outside,,01/20/2022 12:00:00 AM,15:53:08,006,CODE 6
PD22012000002851,Outside,,01/20/2022 12:00:00 AM,15:52:49,006,CODE 6
PD22012000002847,Topanga,2105,01/20/2022 12:00:00 AM,15:52:37,314W,WMN
PD22012000002850,Outside,,01/20/2022 12:00:00 AM,15:52:34,006,CODE 6
PD22012000002507,Central,0148,01/20/2022 12:00:00 AM,15:52:10,9212,TRESPASS SUSP
PD22012000002800,West LA,0807,01/20/2022 12:00:00 AM,15:51:56,906B1,CODE 30 RINGER
PD22012000002825,Wilshire,0765,01/20/2022 12:00:00 AM,15:51:28,907A2,AMB O/D
PD22012000002843,Hollywood,0663,01/20/2022 12:00:00 AM,15:50:35,006,CODE 6
PD22012000002842,Outside,,01/20/2022 12:00:00 AM,15:50:35,006,CODE 6
PD22012000002841,Central,0152,01/20/2022 12:00:00 AM,15:50:25,006,CODE 6
PD22012000002840,Outside,,01/20/2022 12:00:00 AM,15:50:24,902,TRAFFIC STOP
PD22012000002839,Outside,,01/20/2022 12:00:00 AM,15:50:18,006,CODE 6
PD22012000002774,Central,0143,01/20/2022 12:00:00 AM,15:49:51,9073,ATT SUICIDE
PD22012000002828,Northeast,1184,01/20/2022 12:00:00 AM,15:49:48,242D,DOM VIOL
PD22012000002835,Pacific,1463,01/20/2022 12:00:00 AM,15:49:47,006,CODE 6
PD22012000002833,Outside,,01/20/2022 12:00:00 AM,15:49:33,006,CODE 6
PD22012000002832,Outside,,01/20/2022 12:00:00 AM,15:49:28,006,CODE 6
PD22012000002831,Outside,,01/20/2022 12:00:00 AM,15:49:16,006,CODE 6
PD22012000002829,Wilshire,0721,01/20/2022 12:00:00 AM,15:48:41,902,TRAFFIC STOP
PD22012000002822,N Hollywood,1565,01/20/2022 12:00:00 AM,15:48:20,900,UNKNOWN TROUBLE
PD22012000002826,Southeast,1832,01/20/2022 12:00:00 AM,15:48:14,006,CODE 6
PD22012000002821,Olympic,2011,01/20/2022 12:00:00 AM,15:48:00,459PSN,POSS SUSP NOW
PD22012000002824,Harbor,0514,01/20/2022 12:00:00 AM,15:47:49,006,CODE 6
PD22012000002819,77th Street,1269,01/20/2022 12:00:00 AM,15:47:44,620L,LANDLORD/TENANT
PD22012000002823,Harbor,0557,01/20/2022 12:00:00 AM,15:47:43,006,CODE 6
PD22012000002810,Devonshire,1749,01/20/2022 12:00:00 AM,15:47:37,904A,AMB
PD22012000002816,Pacific,1424,01/20/2022 12:00:00 AM,15:46:32,415M,MAN
PD22012000002809,Olympic,2029,01/20/2022 12:00:00 AM,15:45:38,415M,MAN
PD22012000002817,Outside,,01/20/2022 12:00:00 AM,15:45:33,006,CODE 6
PD22012000002802,Harbor,0557,01/20/2022 12:00:00 AM,15:44:44,314W,WMN
PD22012000002813,Northeast,1141,01/20/2022 12:00:00 AM,15:44:26,006,CODE 6
PD22012000002806,Southwest,0316,01/20/2022 12:00:00 AM,15:44:23,907P3,POSS ATT SUICIDE
PD22012000002812,West LA,0817,01/20/2022 12:00:00 AM,15:44:15,006,CODE 6
PD22012000002790,Topanga,2143,01/20/2022 12:00:00 AM,15:43:56,620N,NEIGHBOR
PD22012000002753,Newton,1385,01/20/2022 12:00:00 AM,15:42:26,918M,MALE
PD22012000002798,Olympic,2038,01/20/2022 12:00:00 AM,15:42:23,906B1,CODE 30 RINGER
PD22012000002767,Central,0153,01/20/2022 12:00:00 AM,15:42:21,900,UNKNOWN TROUBLE
PD22012000002805,Harbor,0519,01/20/2022 12:00:00 AM,15:42:20,415G,GRP
PD22012000002735,77th Street,1269,01/20/2022 12:00:00 AM,15:41:57,9053,VICIOUS
PD22012000002791,Southwest,0354,01/20/2022 12:00:00 AM,15:41:23,904A,AMB
PD22012000002803,Central,0185,01/20/2022 12:00:00 AM,15:41:08,006,CODE 6
PD22012000002795,Southeast,1801,01/20/2022 12:00:00 AM,15:41:02,459X,I/P
PD22012000002801,Outside,,01/20/2022 12:00:00 AM,15:40:43,006,CODE 6
PD22012000002792,Wilshire,0701,01/20/2022 12:00:00 AM,15:39:55,906B1,CODE 30 RINGER
PD22012000002797,Wilshire,0721,01/20/2022 12:00:00 AM,15:39:44,006,CODE 6
PD22012000002722,Topanga,2185,01/20/2022 12:00:00 AM,15:39:03,9212,TRESPASS SUSP
PD22012000002794,West Valley,1099,01/20/2022 12:00:00 AM,15:38:59,006,CODE 6
PD22012000002768,Hollenbeck,0467,01/20/2022 12:00:00 AM,15:38:56,415M,MAN
PD22012000002702,Pacific,1416,01/20/2022 12:00:00 AM,15:38:45,918M,MALE
PD22012000002781,N Hollywood,1532,01/20/2022 12:00:00 AM,15:38:43,904A,AMB
PD22012000002784,Southwest,0363,01/20/2022 12:00:00 AM,15:38:34,927I,INV
PD22012000002783,N Hollywood,1526,01/20/2022 12:00:00 AM,15:38:19,927AI,AMB INVEST
PD22012000002786,Outside,,01/20/2022 12:00:00 AM,15:37:53,006,CODE 6
PD22012000002763,Rampart,0256,01/20/2022 12:00:00 AM,15:37:47,415M,MAN
PD22012000002752,Rampart,0246,01/20/2022 12:00:00 AM,15:37:40,245S,SUSP
PD22012000002785,Hollywood,0666,01/20/2022 12:00:00 AM,15:36:59,006,CODE 6
PD22012000002782,Outside,,01/20/2022 12:00:00 AM,15:36:45,006,CODE 6
PD22012000002780,Central,0182,01/20/2022 12:00:00 AM,15:35:29,006,CODE 6
PD22012000002689,Foothill,1687,01/20/2022 12:00:00 AM,15:35:24,211X,I/P
PD22012000002779,Outside,,01/20/2022 12:00:00 AM,15:35:20,006,CODE 6
PD22012000002777,Outside,,01/20/2022 12:00:00 AM,15:34:58,006,CODE 6
PD22012000002776,Outside,,01/20/2022 12:00:00 AM,15:34:31,006,CODE 6
PD22012000002775,Outside,,01/20/2022 12:00:00 AM,15:34:27,006,CODE 6
PD22012000002748,Pacific,1475,01/20/2022 12:00:00 AM,15:33:57,484S,SUSP
PD22012000002771,Outside,,01/20/2022 12:00:00 AM,15:33:25,006,CODE 6
PD22012000002769,West LA,0835,01/20/2022 12:00:00 AM,15:33:22,902,TRAFFIC STOP
PD22012000002766,Outside,,01/20/2022 12:00:00 AM,15:32:39,006,CODE 6
PD22012000002765,Outside,,01/20/2022 12:00:00 AM,15:32:33,902,TRAFFIC STOP
PD22012000002761,Outside,,01/20/2022 12:00:00 AM,15:32:01,006,CODE 6
PD22012000002760,Outside,,01/20/2022 12:00:00 AM,15:31:58,006,CODE 6
PD22012000002757,Outside,,01/20/2022 12:00:00 AM,15:31:00,006,CODE 6
PD22012000002750,West LA,0881,01/20/2022 12:00:00 AM,15:30:38,415W,WOMAN
PD22012000002756,Outside,,01/20/2022 12:00:00 AM,15:30:18,006,CODE 6
PD22012000002737,N Hollywood,1525,01/20/2022 12:00:00 AM,15:29:52,907A2,AMB O/D
PD22012000002754,Outside,,01/20/2022 12:00:00 AM,15:29:45,006,CODE 6
PD22012000002749,Harbor,0507,01/20/2022 12:00:00 AM,15:29:26,459PSN,POSS SUSP NOW
PD22012000002741,Van Nuys,0966,01/20/2022 12:00:00 AM,15:28:12,906B4,OTHER/459 SILENT
PD22012000002729,Wilshire,0705,01/20/2022 12:00:00 AM,15:28:10,242J,J/O
PD22012000002738,Newton,1317,01/20/2022 12:00:00 AM,15:28:04,600I,INVEST
PD22012000002732,Devonshire,1749,01/20/2022 12:00:00 AM,15:28:04,9049,REFUSING ID
PD22012000002681,Devonshire,1752,01/20/2022 12:00:00 AM,15:28:03,906B1,CODE 30 RINGER
PD22012000002687,Harbor,0564,01/20/2022 12:00:00 AM,15:27:38,4591SN,BFV SUSP NOW
PD22012000002697,Mission,1995,01/20/2022 12:00:00 AM,15:27:35,2884I,ABUSE INVEST
PD22012000002743,Wilshire,0732,01/20/2022 12:00:00 AM,15:27:30,415M,MAN
PD22012000002747,Outside,,01/20/2022 12:00:00 AM,15:27:02,006,CODE 6
PD22012000002713,Southwest,0375,01/20/2022 12:00:00 AM,15:26:53,459TS,ATT SUSP
PD22012000002746,Outside,,01/20/2022 12:00:00 AM,15:26:39,006,CODE 6
PD22012000002698,West Valley,1079,01/20/2022 12:00:00 AM,15:26:37,459TSL,ATT SUSP J/L
PD22012000002744,Outside,,01/20/2022 12:00:00 AM,15:26:02,006,CODE 6
PD22012000002742,Outside,,01/20/2022 12:00:00 AM,15:25:51,006,CODE 6
PD22012000002730,Pacific,1464,01/20/2022 12:00:00 AM,15:25:47,484PS,POSS SUSP
PD22012000002739,Outside,,01/20/2022 12:00:00 AM,15:25:30,006,CODE 6
PD22012000002686,Devonshire,1787,01/20/2022 12:00:00 AM,15:25:21,7203,FD
PD22012000002695,Topanga,2134,01/20/2022 12:00:00 AM,15:25:07,314M,MAN
PD22012000002719,Newton,1321,01/20/2022 12:00:00 AM,15:25:03,245S,SUSP
PD22012000002723,Central,0166,01/20/2022 12:00:00 AM,15:24:37,918M,MALE
PD22012000002666,West Valley,1018,01/20/2022 12:00:00 AM,15:24:34,415M,MAN
PD22012000002736,Central,0155,01/20/2022 12:00:00 AM,15:24:33,902,TRAFFIC STOP
PD22012000002734,Central,0111,01/20/2022 12:00:00 AM,15:24:14,006,CODE 6
PD22012000002733,Outside,,01/20/2022 12:00:00 AM,15:24:07,006,CODE 6
PD22012000002731,Outside,,01/20/2022 12:00:00 AM,15:23:21,006,CODE 6
PD22012000002728,Outside,,01/20/2022 12:00:00 AM,15:22:21,006,CODE 6
PD22012000002727,Outside,,01/20/2022 12:00:00 AM,15:22:19,006,CODE 6
